1.9386 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
13.5740 	EXP 	Created stim4_inst = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim4_inst', opacity=1.0, ori=0.0, pos=array([-0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
13.5783 	EXP 	Created trialExplanation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='trialExplanation', opacity=1.0, ori=0, pos=array([0. , 0.3]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
13.5797 	EXP 	Created mask1_inst = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask1_inst', opacity=1.0, ori=0.0, pos=array([-0.11,  0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
13.5808 	EXP 	Created mask2_inst = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask2_inst', opacity=1.0, ori=0.0, pos=array([0.11, 0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
13.5819 	EXP 	Created mask3_inst = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask3_inst', opacity=1.0, ori=0.0, pos=array([ 0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
13.5830 	EXP 	Created mask4_inst = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask4_inst', opacity=1.0, ori=0.0, pos=array([-0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
13.5844 	EXP 	Created fixDelay_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 0., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixDelay_2', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.5916 	EXP 	Created delayExplanation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='delayExplanation', opacity=1.0, ori=0, pos=array([0. , 0.3]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
13.5944 	EXP 	Created probe_inst = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='probe_inst', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
13.5957 	EXP 	Created fixProbe_inst = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([0., 1., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([0., 1., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixProbe_inst', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.6038 	EXP 	Created probeInst = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='probeInst', opacity=1.0, ori=0, pos=array([0.  , 0.25]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
13.6104 	EXP 	Created rewardInst = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='rewardInst', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
13.6184 	EXP 	Created Button_reminder = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Button_reminder', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
13.6199 	EXP 	Created fixStartTrial_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='fixStartTrial_2', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.6212 	EXP 	Created stim1_Practice = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim1_Practice', opacity=1.0, ori=0.0, pos=array([-0.11,  0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
13.6224 	EXP 	Created stim2_Practice = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim2_Practice', opacity=1.0, ori=0.0, pos=array([0.11, 0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
13.6235 	EXP 	Created stim3_Practice = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim3_Practice', opacity=1.0, ori=0.0, pos=array([ 0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
13.6246 	EXP 	Created stim4_Practice = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim4_Practice', opacity=1.0, ori=0.0, pos=array([-0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
13.6258 	EXP 	Created fixDelay_Practice = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor=array([1., 0., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixDelay_Practice', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.6269 	EXP 	Created probe_Practice = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='probe_Practice', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
13.6280 	EXP 	Created fixProbe_Practice = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-6.0, fillColor=array([0., 1., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([0., 1., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixProbe_Practice', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.6293 	EXP 	Created mask1_prac = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask1_prac', opacity=1.0, ori=0.0, pos=array([-0.11,  0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
13.6304 	EXP 	Created mask2_prac = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask2_prac', opacity=1.0, ori=0.0, pos=array([0.11, 0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
13.6315 	EXP 	Created mask3_prac = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask3_prac', opacity=1.0, ori=0.0, pos=array([ 0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
13.6326 	EXP 	Created mask4_prac = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask4_prac', opacity=1.0, ori=0.0, pos=array([-0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
13.6345 	EXP 	Created feedbackText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='feedbackText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
13.6362 	EXP 	Created text_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_7', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
13.6380 	EXP 	Created text_run = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_run', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
13.6393 	EXP 	Created fixStart = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='fixStart', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.6405 	EXP 	Created stim1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim1', opacity=1.0, ori=0.0, pos=array([-0.11,  0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
13.6416 	EXP 	Created stim2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim2', opacity=1.0, ori=0.0, pos=array([0.11, 0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
13.6427 	EXP 	Created stim3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim3', opacity=1.0, ori=0.0, pos=array([ 0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
13.6439 	EXP 	Created stim4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim4', opacity=1.0, ori=0.0, pos=array([-0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
13.6450 	EXP 	Created fixDelay = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor=array([1., 0., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixDelay', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.6461 	EXP 	Created probe = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
13.6473 	EXP 	Created fixProbe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-6.0, fillColor=array([0., 1., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([0., 1., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixProbe', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.6488 	EXP 	Created mask1_run = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask1_run', opacity=1.0, ori=0.0, pos=array([-0.11,  0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
13.6499 	EXP 	Created mask2_prac_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask2_prac_2', opacity=1.0, ori=0.0, pos=array([0.11, 0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
13.6510 	EXP 	Created mask3_run = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask3_run', opacity=1.0, ori=0.0, pos=array([ 0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
13.6521 	EXP 	Created mask4_run = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-12.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask4_run', opacity=1.0, ori=0.0, pos=array([-0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
13.6532 	EXP 	Created fixStartTrial = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='fixStartTrial', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.6544 	EXP 	Created fixEnd = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='fixEnd', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.6563 	EXP 	Created feedbackTxtRun = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='feedbackTxtRun', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
13.6566 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
13.6568 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
13.6570 	EXP 	New trial (rep=0, index=0): None
13.6807 	EXP 	text_run: text = 'Der nächste Durchgang startet gleich ...'
13.6807 	EXP 	text_run: autoDraw = True
18.2237 	DATA 	Keypress: space
20.6786 	DATA 	Keypress: t
20.6970 	EXP 	text_run: autoDraw = False
20.6970 	EXP 	fixStart: autoDraw = True
30.6913 	EXP 	Imported trials_1.csv as conditions, 16 conditions, 13 params
30.6915 	EXP 	Created sequence: sequential, trialTypes=16, nReps=1, seed=None
30.6918 	EXP 	New trial (rep=0, index=0): OrderedDict([('stimulus1', 'images/id017_v1_fm.jpg'), ('stimulus2', 'images/id022_v1_fm.jpg'), ('stimulus3', 'images/id015_v1_fm.jpg'), ('stimulus4', 'images/id027_v1_fm.jpg'), ('probeIm', 'images/id011_v1_fm.jpg'), ('probeCon', 0), ('load', 4), ('category', 'fm'), ('correctResp', 'y'), ('mask1', 'scrambles/id028_v1_fm.jpg'), ('mask2', 'scrambles/id015_v1_fm.jpg'), ('mask3', 'scrambles/id028_v1_fm.jpg'), ('mask4', 'scrambles/id074_v1_si.jpg')])
30.7635 	EXP 	fixStart: autoDraw = False
30.7635 	EXP 	stim1: image = 'images/id017_v1_fm.jpg'
30.7635 	EXP 	stim2: image = 'images/id022_v1_fm.jpg'
30.7635 	EXP 	stim3: image = 'images/id015_v1_fm.jpg'
30.7635 	EXP 	stim4: image = 'images/id027_v1_fm.jpg'
30.7635 	EXP 	probe: image = 'images/id011_v1_fm.jpg'
30.7635 	EXP 	mask1_run: image = 'scrambles/id028_v1_fm.jpg'
30.7635 	EXP 	mask2_prac_2: image = 'scrambles/id015_v1_fm.jpg'
30.7635 	EXP 	mask3_run: image = 'scrambles/id028_v1_fm.jpg'
30.7635 	EXP 	mask4_run: image = 'scrambles/id074_v1_si.jpg'
30.7635 	EXP 	stim1: autoDraw = True
30.7635 	EXP 	stim2: autoDraw = True
30.7635 	EXP 	stim3: autoDraw = True
30.7635 	EXP 	stim4: autoDraw = True
34.0468 	EXP 	mask1_run: autoDraw = True
34.0468 	EXP 	mask2_prac_2: autoDraw = True
34.0468 	EXP 	mask3_run: autoDraw = True
34.0468 	EXP 	mask4_run: autoDraw = True
34.0634 	EXP 	stim1: autoDraw = False
34.0634 	EXP 	stim2: autoDraw = False
34.0634 	EXP 	stim3: autoDraw = False
34.0634 	EXP 	stim4: autoDraw = False
34.2468 	EXP 	fixDelay: autoDraw = True
34.2468 	EXP 	mask1_run: autoDraw = False
34.2468 	EXP 	mask2_prac_2: autoDraw = False
34.2468 	EXP 	mask3_run: autoDraw = False
34.2468 	EXP 	mask4_run: autoDraw = False
47.2459 	EXP 	fixDelay: autoDraw = False
47.2459 	EXP 	probe: autoDraw = True
48.4458 	EXP 	probe: autoDraw = False
48.4458 	EXP 	fixProbe: autoDraw = True
51.3956 	EXP 	stim1: autoDraw = False
51.3956 	EXP 	stim2: autoDraw = False
51.3956 	EXP 	stim3: autoDraw = False
51.3956 	EXP 	stim4: autoDraw = False
51.3956 	EXP 	fixDelay: autoDraw = False
51.3956 	EXP 	probe: autoDraw = False
51.3956 	EXP 	fixProbe: autoDraw = False
51.3956 	EXP 	mask1_run: autoDraw = False
51.3956 	EXP 	mask2_prac_2: autoDraw = False
51.3956 	EXP 	mask3_run: autoDraw = False
51.3956 	EXP 	mask4_run: autoDraw = False
51.3956 	EXP 	fixStartTrial: autoDraw = True
61.3788 	EXP 	New trial (rep=0, index=1): OrderedDict([('stimulus1', 'images/id010_v1_fm.jpg'), ('stimulus2', 'scrambles/id003_v1_fm.jpg'), ('stimulus3', 'scrambles/id028_v1_fm.jpg'), ('stimulus4', 'scrambles/id027_v1_fm.jpg'), ('probeIm', 'images/id030_v1_fm.jpg'), ('probeCon', 0), ('load', 1), ('category', 'fm'), ('correctResp', 'y'), ('mask1', 'scrambles/id139_v1_so.jpg'), ('mask2', 'scrambles/id078_v1_si.jpg'), ('mask3', 'scrambles/id039_v1_ff.jpg'), ('mask4', 'scrambles/id028_v1_fm.jpg')])
61.4442 	EXP 	fixStartTrial: autoDraw = False
